dummy_names,label
anonymous_12804,1.0
anonymous_12805,1.0
anonymous_12806,1.0
anonymous_12807,1.0
anonymous_12808,1.0
anonymous_12809,1.0
anonymous_1281,0.0
anonymous_12810,1.0
anonymous_12811,1.0
anonymous_12812,1.0
anonymous_12813,1.0
anonymous_12814,1.0
anonymous_12815,1.0
anonymous_12816,1.0
anonymous_12817,1.0
anonymous_12818,1.0
anonymous_12819,1.0
anonymous_1282,0.0
anonymous_12820,1.0
anonymous_12821,1.0
anonymous_12822,1.0
anonymous_12823,1.0
anonymous_12824,1.0
anonymous_12825,1.0
anonymous_12826,1.0
anonymous_12827,1.0
anonymous_12828,1.0
anonymous_12829,1.0
anonymous_1283,0.0
anonymous_12830,1.0
anonymous_12831,1.0
anonymous_12832,1.0
anonymous_12833,1.0
anonymous_12834,1.0
anonymous_12835,1.0
anonymous_12836,1.0
anonymous_12837,1.0
anonymous_12838,1.0
anonymous_12839,1.0
anonymous_1284,0.0
anonymous_12840,1.0
anonymous_12841,1.0
anonymous_12842,1.0
anonymous_12843,1.0
anonymous_12844,1.0
anonymous_12845,1.0
anonymous_12846,1.0
anonymous_12847,1.0
anonymous_12848,1.0
anonymous_12849,1.0
anonymous_1285,0.0
anonymous_12850,1.0
anonymous_12851,1.0
anonymous_12852,1.0
anonymous_12853,1.0
anonymous_12854,1.0
anonymous_12855,1.0
anonymous_12856,1.0
anonymous_12857,1.0
anonymous_12858,1.0
anonymous_12859,1.0
anonymous_1286,0.0
anonymous_12860,1.0
anonymous_12861,1.0
anonymous_12862,1.0
anonymous_12863,1.0
anonymous_12864,1.0
anonymous_12865,1.0
anonymous_12866,1.0
anonymous_12867,1.0
anonymous_12868,1.0
anonymous_12869,1.0
anonymous_1287,0.0
anonymous_12870,1.0
anonymous_12871,1.0
anonymous_12872,1.0
anonymous_12873,1.0
anonymous_12874,1.0
anonymous_12875,1.0
anonymous_12876,1.0
anonymous_12877,1.0
anonymous_12878,1.0
anonymous_12879,1.0
anonymous_1288,0.0
anonymous_12880,1.0
anonymous_12881,1.0
anonymous_12882,1.0
anonymous_12883,1.0
anonymous_12884,1.0
anonymous_12885,1.0
anonymous_12886,1.0
anonymous_12887,1.0
anonymous_12888,1.0
anonymous_12889,1.0
anonymous_1289,0.0
anonymous_12890,1.0
anonymous_12891,1.0
anonymous_12892,1.0
anonymous_12893,1.0
anonymous_12894,1.0
anonymous_12895,1.0
anonymous_12896,1.0
anonymous_12897,0.5
anonymous_12898,1.0
anonymous_12899,1.0
anonymous_129,0.0
anonymous_1290,0.0
anonymous_12900,1.0
anonymous_12901,1.0
anonymous_12902,1.0
anonymous_12903,1.0
anonymous_12904,1.0
anonymous_12905,0.5
anonymous_12906,1.0
anonymous_12907,1.0
anonymous_12908,1.0
anonymous_12909,1.0
anonymous_1291,0.0
anonymous_12910,1.0
anonymous_12911,1.0
anonymous_12912,1.0
anonymous_12913,1.0
anonymous_12914,1.0
anonymous_12915,1.0
anonymous_12916,1.0
anonymous_12917,1.0
anonymous_12918,1.0
anonymous_12919,1.0
anonymous_1292,0.0
anonymous_12920,1.0
anonymous_12921,1.0
anonymous_12922,1.0
anonymous_12923,1.0
anonymous_12924,1.0
anonymous_12925,1.0
anonymous_12926,1.0
anonymous_12927,1.0
anonymous_12928,1.0
anonymous_12929,0.0
anonymous_1293,0.0
anonymous_12930,0.0
anonymous_12931,0.0
anonymous_12932,0.0
anonymous_12933,0.0
anonymous_12934,0.6666666666666666
anonymous_12935,0.0
anonymous_12936,0.0
anonymous_12937,0.0
anonymous_12938,0.0
anonymous_12939,0.0
anonymous_1294,0.0
anonymous_12940,0.0
anonymous_12941,0.0
anonymous_12942,0.0
anonymous_12943,0.0
anonymous_12944,0.0
anonymous_12945,0.0
anonymous_12946,0.0
anonymous_12947,0.0
anonymous_12948,0.0
anonymous_12949,0.25
anonymous_1295,0.0
anonymous_12950,0.0
anonymous_12951,0.0
anonymous_12952,0.5
anonymous_12953,0.5
anonymous_12954,0.0
anonymous_12955,0.0
anonymous_12956,0.0
anonymous_12957,0.0
anonymous_12958,0.0
anonymous_12959,0.0
anonymous_1296,0.0
anonymous_12960,0.0
anonymous_12961,0.0
anonymous_12962,0.0
anonymous_12963,0.0
anonymous_12964,0.0
anonymous_12965,0.0
anonymous_12966,0.0
anonymous_12967,0.0
anonymous_12968,0.0
anonymous_12969,0.0
anonymous_1297,0.0
anonymous_12970,0.0
anonymous_12971,0.0
anonymous_12972,0.0
anonymous_12973,0.0
anonymous_12974,0.0
anonymous_12975,0.0
anonymous_12976,0.0
anonymous_12977,0.0
anonymous_12978,0.0
anonymous_12979,0.0
anonymous_1298,0.0
anonymous_12980,0.0
anonymous_12981,0.0
anonymous_12982,0.0
anonymous_12983,0.0
anonymous_12984,0.0
anonymous_12985,0.0
anonymous_12986,0.0
anonymous_12987,0.0
anonymous_12988,0.0
anonymous_12989,0.0
anonymous_1299,0.0
anonymous_12990,0.0
anonymous_12991,0.0
anonymous_12992,0.0
anonymous_12993,0.0
anonymous_12994,0.0
anonymous_12995,0.0
anonymous_12996,0.0
anonymous_12997,0.0
anonymous_12998,0.0
anonymous_12999,0.0
anonymous_13,0.0
anonymous_130,0.0
anonymous_1300,0.0
anonymous_13000,0.0
anonymous_13001,0.0
anonymous_13002,0.0
anonymous_13003,0.0
anonymous_13004,0.0
anonymous_13005,0.0
anonymous_13006,0.0
anonymous_13007,0.0
anonymous_13008,0.0
anonymous_13009,0.0
anonymous_1301,0.0
anonymous_13010,0.0
anonymous_13011,0.0
anonymous_13012,0.0
anonymous_13013,0.0
anonymous_13014,0.0
anonymous_13015,0.0
anonymous_13016,0.0
anonymous_13017,0.0
anonymous_13018,0.0
anonymous_13019,0.0
anonymous_1302,0.0
anonymous_13020,0.0
anonymous_13021,0.0
anonymous_13022,0.0
anonymous_13023,0.0
anonymous_13024,0.0
anonymous_13025,0.0
anonymous_13026,0.0
anonymous_13027,0.0
anonymous_13028,0.0
anonymous_13029,0.0
anonymous_1303,0.0
anonymous_13030,0.0
anonymous_13031,0.0
anonymous_13032,0.0
anonymous_13033,0.0
anonymous_13034,0.0
anonymous_13035,0.0
anonymous_13036,0.0
anonymous_13037,0.5
anonymous_13038,0.0
anonymous_13039,0.0
anonymous_1304,0.0
anonymous_13040,0.0
anonymous_13041,0.0
anonymous_13042,0.0
anonymous_13043,0.0
anonymous_13044,0.0
anonymous_13045,0.0
anonymous_13046,0.0
anonymous_13047,0.0
anonymous_13048,0.0
anonymous_13049,0.0
anonymous_1305,0.0
anonymous_13050,0.0
anonymous_13051,0.0
anonymous_13052,0.0
anonymous_13053,0.0
anonymous_13054,0.0
anonymous_13055,0.0
anonymous_13056,0.0
anonymous_13057,0.0
anonymous_13058,0.0
anonymous_13059,0.0
anonymous_1306,0.0
anonymous_13060,0.0
anonymous_13061,0.5
anonymous_13062,0.0
anonymous_13063,0.0
anonymous_13064,0.0
anonymous_13065,0.0
anonymous_13066,0.0
anonymous_13067,0.5
anonymous_13068,0.0
anonymous_13069,0.0
anonymous_1307,0.0
anonymous_13070,0.0
anonymous_13071,0.0
anonymous_13072,0.0
anonymous_13073,0.5
anonymous_13074,0.0
anonymous_13075,0.0
anonymous_13076,0.0
anonymous_13077,0.0
anonymous_13078,0.0
anonymous_13079,0.0
anonymous_1308,0.0
anonymous_13080,0.0
anonymous_13081,0.0
anonymous_13082,0.5
anonymous_13083,0.3333333333333333
anonymous_13084,0.0
anonymous_13085,0.5
anonymous_13086,0.5
anonymous_13087,0.5
anonymous_13088,0.5
anonymous_13089,0.3333333333333333
anonymous_1309,0.0
anonymous_13090,0.5
anonymous_13091,0.5
anonymous_13092,0.6666666666666666
anonymous_13093,0.5
anonymous_13094,0.5
anonymous_13095,0.5
anonymous_13096,0.3333333333333333
anonymous_13097,0.5
anonymous_13098,0.0
anonymous_13099,0.0
anonymous_131,0.0
anonymous_1310,0.0
anonymous_13100,0.0
anonymous_13101,0.0
anonymous_13102,0.0
anonymous_13103,0.0
anonymous_13104,0.0
anonymous_13105,0.0
anonymous_13106,0.0
anonymous_13107,0.0
anonymous_13108,0.0
anonymous_13109,0.0
anonymous_1311,0.5
anonymous_13110,0.0
anonymous_13111,0.0
anonymous_13112,0.0
anonymous_13113,0.0
anonymous_13114,0.0
anonymous_13115,0.0
anonymous_13116,0.0
anonymous_13117,0.0
anonymous_13118,0.0
anonymous_13119,0.0
anonymous_1312,0.0
anonymous_13120,0.0
anonymous_13121,0.0
anonymous_13122,0.0
anonymous_13123,0.0
anonymous_13124,0.0
anonymous_13125,0.0
anonymous_13126,0.0
anonymous_13127,0.0
anonymous_13128,0.0
anonymous_13129,0.0
anonymous_1313,0.0
anonymous_13130,0.0
anonymous_13131,0.0
anonymous_13132,0.0
anonymous_13133,0.0
anonymous_13134,0.0
anonymous_13135,0.0
anonymous_13136,0.0
anonymous_13137,0.0
anonymous_13138,0.0
anonymous_13139,0.0
anonymous_1314,0.0
anonymous_13140,0.0
anonymous_13141,0.0
anonymous_13142,0.0
anonymous_13143,0.0
anonymous_13144,0.0
anonymous_13145,0.0
anonymous_13146,0.0
anonymous_13147,0.0
anonymous_13148,0.0
anonymous_13149,0.0
anonymous_1315,0.0
anonymous_13150,0.0
anonymous_13151,0.0
anonymous_13152,0.0
anonymous_13153,0.0
anonymous_13154,0.0
anonymous_13155,0.0
anonymous_13156,0.0
anonymous_13157,0.0
anonymous_13158,0.0
anonymous_13159,0.0
anonymous_1316,0.0
anonymous_13160,0.0
anonymous_13161,0.0
anonymous_13162,0.0
anonymous_13163,0.0
anonymous_13164,0.0
anonymous_13165,0.0
anonymous_13166,0.0
anonymous_13167,0.0
anonymous_13168,0.0
anonymous_13169,0.0
anonymous_1317,0.0
anonymous_13170,0.0
anonymous_13171,0.0
anonymous_13172,0.0
anonymous_13173,0.0
anonymous_13174,0.0
anonymous_13175,0.0
anonymous_13176,0.0
anonymous_13177,0.0
anonymous_13178,0.0
anonymous_13179,0.0
anonymous_1318,0.0
anonymous_13180,0.0
anonymous_13181,0.0
anonymous_13182,0.0
anonymous_13183,0.0
anonymous_13184,0.0
anonymous_13185,0.0
anonymous_13186,0.0
anonymous_13187,0.0
anonymous_13188,0.5
anonymous_13189,0.0
anonymous_1319,0.0
anonymous_13190,0.0
anonymous_13191,0.0
anonymous_13192,0.0
anonymous_13193,0.0
anonymous_13194,0.0
anonymous_13195,0.0
anonymous_13196,0.0
anonymous_13197,0.0
anonymous_13198,0.0
anonymous_13199,0.0
anonymous_132,0.0
anonymous_1320,0.0
anonymous_13200,0.0
anonymous_13201,0.0
anonymous_13202,0.0
anonymous_13203,0.0
anonymous_13204,0.0
anonymous_13205,0.0
anonymous_13206,0.0
anonymous_13207,0.0
anonymous_13208,0.0
anonymous_13209,0.0
anonymous_1321,0.0
anonymous_13210,0.0
anonymous_13211,0.0
anonymous_13212,0.0
anonymous_13213,0.0
anonymous_13214,0.0
anonymous_13215,0.0
anonymous_13216,0.0
anonymous_13217,0.0
anonymous_13218,0.0
anonymous_13219,0.0
anonymous_1322,0.0
anonymous_13220,0.0
anonymous_13221,0.0
anonymous_13222,0.0
anonymous_13223,0.0
anonymous_13224,0.0
anonymous_13225,0.0
anonymous_13226,0.0
anonymous_13227,0.0
anonymous_13228,0.0
anonymous_13229,0.0
anonymous_1323,0.0
anonymous_13230,0.0
anonymous_13231,0.0
anonymous_13232,0.0
anonymous_13233,0.0
anonymous_13234,0.0
anonymous_13235,0.0
anonymous_13236,0.0
anonymous_13237,0.0
anonymous_13238,0.0
anonymous_13239,0.0
anonymous_1324,0.0
anonymous_13240,0.0
anonymous_13241,0.0
anonymous_13242,0.0
anonymous_13243,0.0
anonymous_13244,0.0
anonymous_13245,0.0
anonymous_13246,0.0
anonymous_13247,0.0
anonymous_13248,0.0
anonymous_13249,0.0
anonymous_1325,0.0
anonymous_13250,0.0
anonymous_13251,0.0
anonymous_13252,0.0
anonymous_13253,0.0
anonymous_13254,0.0
anonymous_13255,0.0
anonymous_13256,0.0
anonymous_13257,0.0
anonymous_13258,0.0
anonymous_13259,0.0
anonymous_1326,0.0
anonymous_13260,0.0
anonymous_13261,0.0
anonymous_13262,0.0
anonymous_13263,0.0
anonymous_13264,0.0
anonymous_13265,0.0
anonymous_13266,0.0
anonymous_13267,0.0
anonymous_13268,0.0
anonymous_13269,0.0
anonymous_1327,0.0
anonymous_13270,0.0
anonymous_13271,0.0
anonymous_13272,0.0
anonymous_13273,0.0
anonymous_13274,0.0
anonymous_13275,0.0
anonymous_13276,0.0
anonymous_13277,0.0
anonymous_13278,0.0
anonymous_13279,0.0
anonymous_1328,0.0
anonymous_13280,0.0
anonymous_13281,0.0
anonymous_13282,0.0
anonymous_13283,0.0
anonymous_13284,0.0
anonymous_13285,0.0
anonymous_13286,0.0
anonymous_13287,0.0
anonymous_13288,0.0
anonymous_13289,0.0
anonymous_1329,0.0
anonymous_13290,0.0
anonymous_13291,0.0
anonymous_13292,0.0
anonymous_13293,0.0
anonymous_13294,0.0
anonymous_13295,0.0
anonymous_13296,0.0
anonymous_13297,0.0
anonymous_13298,0.0
anonymous_13299,0.0
anonymous_133,0.0
anonymous_1330,0.0
anonymous_13300,0.0
anonymous_13301,0.0
anonymous_13302,0.0
anonymous_13303,0.0
anonymous_13304,0.0
anonymous_13305,0.0
anonymous_13306,0.0
anonymous_13307,0.0
anonymous_13308,0.0
anonymous_13309,0.0
anonymous_1331,0.0
anonymous_13310,0.0
anonymous_13311,0.0
anonymous_13312,0.0
anonymous_13313,0.0
anonymous_13314,0.0
anonymous_13315,0.0
anonymous_13316,0.0
anonymous_13317,0.0
anonymous_13318,0.0
anonymous_13319,0.0
anonymous_1332,0.0
anonymous_13320,0.0
anonymous_13321,0.0
anonymous_13322,0.0
anonymous_13323,0.0
anonymous_13324,0.0
anonymous_13325,0.0
anonymous_13326,0.0
anonymous_13327,0.0
anonymous_13328,0.0
anonymous_13329,0.0
anonymous_1333,0.0
anonymous_13330,0.0
anonymous_13331,0.0
anonymous_13332,0.0
anonymous_13333,0.0
anonymous_13334,0.0
anonymous_13335,0.0
anonymous_13336,0.0
anonymous_13337,0.0
anonymous_13338,0.0
anonymous_13339,0.0
anonymous_1334,0.0
anonymous_13340,0.0
anonymous_13341,0.0
anonymous_13342,0.0
anonymous_13343,0.0
anonymous_13344,0.0
anonymous_13345,0.0
anonymous_13346,0.0
anonymous_13347,0.0
anonymous_13348,0.0
anonymous_13349,0.0
anonymous_1335,0.0
anonymous_13350,0.0
anonymous_13351,0.0
anonymous_13352,0.0
anonymous_13353,0.0
anonymous_13354,0.0
anonymous_13355,0.0
anonymous_13356,0.0
anonymous_13357,0.0
anonymous_13358,0.0
anonymous_13359,0.0
anonymous_1336,0.0
anonymous_13360,0.0
anonymous_13361,0.0
anonymous_13362,0.0
anonymous_13363,0.0
anonymous_13364,0.0
anonymous_13365,0.0
anonymous_13366,0.0
anonymous_13367,0.0
anonymous_13368,0.0
anonymous_13369,0.0
anonymous_1337,0.0
anonymous_13370,0.0
anonymous_13371,0.0
anonymous_13372,0.0
anonymous_13373,0.0
anonymous_13374,0.0
anonymous_13375,0.0
anonymous_13376,0.0
anonymous_13377,0.0
anonymous_13378,0.0
anonymous_13379,0.0
anonymous_1338,0.0
anonymous_13380,0.0
anonymous_13381,0.0
anonymous_13382,0.0
anonymous_13383,0.0
anonymous_13384,0.0
anonymous_13385,0.0
anonymous_13386,0.0
anonymous_13387,0.0
anonymous_13388,0.0
anonymous_13389,0.0
anonymous_1339,0.0
anonymous_13390,0.0
anonymous_13391,0.0
anonymous_13392,0.0
anonymous_13393,0.0
anonymous_13394,0.0
anonymous_13395,0.0
anonymous_13396,0.0
anonymous_13397,0.0
anonymous_13398,0.0
anonymous_13399,0.0
anonymous_134,0.0
anonymous_1340,0.0
anonymous_13400,0.0
anonymous_13401,0.0
anonymous_13402,0.0
anonymous_13403,0.0
anonymous_13404,0.0
anonymous_13405,0.0
anonymous_13406,0.0
anonymous_13407,0.0
anonymous_13408,0.0
anonymous_13409,0.0
anonymous_1341,0.0
anonymous_13410,0.0
anonymous_13411,0.0
anonymous_13412,0.0
anonymous_13413,0.0
anonymous_13414,0.0
anonymous_13415,0.0
anonymous_13416,0.0
anonymous_13417,0.0
anonymous_13418,0.0
anonymous_13419,0.0
anonymous_1342,0.0
anonymous_13420,0.0
anonymous_13421,0.0
anonymous_13422,0.0
anonymous_13423,0.0
anonymous_13424,0.0
anonymous_13425,0.0
anonymous_13426,0.0
anonymous_13427,0.0
anonymous_13428,0.0
anonymous_13429,0.0
anonymous_1343,0.5
anonymous_13430,0.0
anonymous_13431,0.0
anonymous_13432,0.0
anonymous_13433,0.0
anonymous_13434,0.0
anonymous_13435,0.0
anonymous_13436,0.0
anonymous_13437,0.0
anonymous_13438,0.0
anonymous_13439,0.0
anonymous_1344,0.0
anonymous_13440,0.0
anonymous_13441,0.0
anonymous_13442,0.0
anonymous_13443,0.0
anonymous_13444,0.0
anonymous_13445,0.0
anonymous_13446,0.0
anonymous_13447,0.0
anonymous_13448,0.0
anonymous_13449,0.0
anonymous_1345,0.0
anonymous_13450,0.0
anonymous_13451,0.0
anonymous_13452,0.0
anonymous_13453,0.0
anonymous_13454,0.0
anonymous_13455,0.0
anonymous_13456,0.0
anonymous_13457,0.0
anonymous_13458,0.0
anonymous_13459,0.0
anonymous_1346,0.0
anonymous_13460,0.0
anonymous_13461,0.0
anonymous_13462,0.0
anonymous_13463,0.0
anonymous_13464,0.0
anonymous_13465,0.0
anonymous_13466,0.0
anonymous_13467,0.0
anonymous_13468,0.0
anonymous_13469,0.0
anonymous_1347,0.0
anonymous_13470,0.0
anonymous_13471,0.0
anonymous_13472,0.0
anonymous_13473,0.0
anonymous_13474,0.0
anonymous_13475,0.0
anonymous_13476,0.0
anonymous_13477,0.0
anonymous_13478,0.0
anonymous_13479,0.0
anonymous_1348,0.0
anonymous_13480,0.0
anonymous_13481,0.0
anonymous_13482,0.0
anonymous_13483,0.0
anonymous_13484,0.0
anonymous_13485,0.0
anonymous_13486,0.0
anonymous_13487,0.0
anonymous_13488,0.0
anonymous_13489,0.0
anonymous_1349,0.0
anonymous_13490,0.0
anonymous_13491,0.0
anonymous_13492,0.0
anonymous_13493,0.0
anonymous_13494,0.0
anonymous_13495,0.0
anonymous_13496,0.0
anonymous_13497,0.0
anonymous_13498,0.0
anonymous_13499,0.0
anonymous_135,0.0
anonymous_1350,0.0
anonymous_13500,0.0
anonymous_13501,0.0
anonymous_13502,0.0
anonymous_13503,0.0
anonymous_13504,0.0
anonymous_13505,0.0
anonymous_13506,0.0
anonymous_13507,0.0
anonymous_13508,0.0
anonymous_13509,0.0
anonymous_1351,0.0
anonymous_13510,0.0
anonymous_13511,0.0
anonymous_13512,0.0
anonymous_13513,0.0
anonymous_13514,0.0
anonymous_13515,0.0
anonymous_13516,0.0
anonymous_13517,0.0
anonymous_13518,0.0
anonymous_13519,0.0
anonymous_1352,0.0
anonymous_13520,0.0
anonymous_13521,0.0
anonymous_13522,0.0
anonymous_13523,0.0
anonymous_13524,0.0
anonymous_13525,0.0
anonymous_13526,0.0
anonymous_13527,0.0
anonymous_13528,0.0
anonymous_13529,0.0
anonymous_1353,0.0
anonymous_13530,0.0
anonymous_13531,0.0
anonymous_13532,0.0
anonymous_13533,0.0
anonymous_13534,0.0
anonymous_13535,0.0
anonymous_13536,0.0
anonymous_13537,0.0
anonymous_13538,0.0
anonymous_13539,0.0
anonymous_1354,0.0
anonymous_13540,0.0
anonymous_13541,0.0
anonymous_13542,0.0
anonymous_13543,0.0
anonymous_13544,0.0
anonymous_13545,0.0
anonymous_13546,0.0
anonymous_13547,0.0
anonymous_13548,0.0
anonymous_13549,0.0
anonymous_1355,0.0
anonymous_13550,0.0
anonymous_13551,0.0
anonymous_13552,0.0
anonymous_13553,0.0
anonymous_13554,0.0
anonymous_13555,0.0
anonymous_13556,0.0
anonymous_13557,0.0
anonymous_13558,0.0
anonymous_13559,0.0
anonymous_1356,0.0
anonymous_13560,0.0
anonymous_13561,0.0
anonymous_13562,0.0
anonymous_13563,0.0
anonymous_13564,0.0
anonymous_13565,0.0
anonymous_13566,0.0
anonymous_13567,0.0
anonymous_13568,0.0
anonymous_13569,0.0
anonymous_1357,0.0
anonymous_13570,0.0
anonymous_13571,0.0
anonymous_13572,0.0
anonymous_13573,0.0
anonymous_13574,0.0
anonymous_13575,0.0
anonymous_13576,0.0
anonymous_13577,0.0
anonymous_13578,0.0
anonymous_13579,0.0
anonymous_1358,0.0
anonymous_13580,0.0
anonymous_13581,0.0
anonymous_13582,0.0
anonymous_13583,0.0
anonymous_13584,0.0
anonymous_13585,0.0
anonymous_13586,0.0
anonymous_13587,0.0
anonymous_13588,0.0
anonymous_13589,0.0
anonymous_1359,0.5
anonymous_13590,0.0
anonymous_13591,0.0
anonymous_13592,0.0
anonymous_13593,0.0
anonymous_13594,0.0
anonymous_13595,0.0
anonymous_13596,0.0
anonymous_13597,0.0
anonymous_13598,0.0
anonymous_13599,0.0
anonymous_136,0.0
anonymous_1360,0.0
anonymous_13600,0.0
anonymous_13601,0.0
anonymous_13602,0.0
anonymous_13603,0.0
anonymous_13604,0.0
anonymous_13605,0.0
anonymous_13606,0.0
anonymous_13607,0.0
anonymous_13608,0.0
anonymous_13609,0.0
anonymous_1361,0.0
anonymous_13610,0.0
anonymous_13611,0.0
anonymous_13612,0.0
anonymous_13613,0.0
anonymous_13614,0.0
anonymous_13615,0.0
anonymous_13616,0.0
anonymous_13617,0.0
anonymous_13618,0.0
anonymous_13619,0.0
anonymous_1362,0.0
anonymous_13620,0.0
anonymous_13621,0.0
anonymous_13622,0.0
anonymous_13623,0.0
anonymous_13624,0.0
anonymous_13625,0.0
anonymous_13626,0.0
anonymous_13627,0.0
anonymous_13628,0.0
anonymous_13629,0.0
anonymous_1363,0.0
anonymous_13630,0.0
anonymous_13631,0.0
anonymous_13632,0.0
anonymous_13633,0.0
anonymous_13634,0.0
anonymous_13635,0.0
anonymous_13636,0.0
anonymous_13637,0.0
anonymous_13638,0.0
anonymous_13639,0.0
anonymous_1364,0.0
anonymous_13640,0.0
anonymous_13641,0.0
anonymous_13642,0.0
anonymous_13643,0.0
anonymous_13644,0.0
anonymous_13645,0.0
anonymous_13646,0.0
anonymous_13647,0.0
anonymous_13648,0.0
anonymous_13649,0.0
anonymous_1365,0.0
anonymous_13650,0.0
anonymous_13651,0.0
anonymous_13652,0.0
anonymous_13653,0.0
anonymous_13654,0.0
anonymous_13655,0.0
anonymous_13656,0.0
anonymous_13657,0.0
anonymous_13658,0.0
anonymous_13659,0.0
anonymous_1366,0.0
anonymous_13660,0.0
anonymous_13661,0.0
anonymous_13662,0.0
anonymous_13663,0.0
anonymous_13664,0.0
anonymous_13665,0.0
anonymous_13666,0.0
anonymous_13667,0.0
anonymous_13668,0.0
anonymous_13669,0.0
anonymous_1367,0.0
anonymous_13670,0.0
anonymous_13671,0.0
anonymous_13672,0.0
anonymous_13673,0.0
anonymous_13674,0.0
anonymous_13675,0.0
anonymous_13676,0.0
anonymous_13677,0.0
anonymous_13678,0.0
anonymous_13679,0.0
anonymous_1368,0.0
anonymous_13680,0.0
anonymous_13681,0.0
anonymous_13682,0.0
anonymous_13683,0.0
anonymous_13684,0.0
anonymous_13685,0.0
anonymous_13686,0.0
anonymous_13687,0.0
anonymous_13688,0.0
anonymous_13689,0.0
anonymous_1369,0.0
anonymous_13690,0.0
anonymous_13691,0.0
anonymous_13692,0.0
anonymous_13693,0.0
anonymous_13694,0.0
anonymous_13695,0.0
anonymous_13696,0.0
anonymous_13697,0.0
anonymous_13698,0.0
anonymous_13699,0.0
anonymous_137,0.0
anonymous_1370,0.0
anonymous_13700,0.0
anonymous_13701,0.0
anonymous_13702,0.0
anonymous_13703,0.0
anonymous_13704,0.0
anonymous_13705,0.0
anonymous_13706,0.0
anonymous_13707,0.0
anonymous_13708,0.0
anonymous_13709,0.0
anonymous_1371,0.0
anonymous_13710,0.0
anonymous_13711,0.0
anonymous_13712,0.0
anonymous_13713,0.0
anonymous_13714,0.0
anonymous_13715,0.0
anonymous_13716,0.0
anonymous_13717,0.0
anonymous_13718,0.0
anonymous_13719,0.0
anonymous_1372,0.0
anonymous_13720,0.0
anonymous_13721,0.0
anonymous_13722,0.0
anonymous_13723,0.0
anonymous_13724,0.0
anonymous_13725,0.0
anonymous_13726,0.0
anonymous_13727,0.0
anonymous_13728,0.0
anonymous_13729,0.0
anonymous_1373,0.0
anonymous_13730,0.0
anonymous_13731,0.0
anonymous_13732,0.0
anonymous_13733,0.0
anonymous_13734,0.0
anonymous_13735,0.0
anonymous_13736,0.0
anonymous_13737,0.0
anonymous_13738,0.0
anonymous_13739,0.0
anonymous_1374,0.0
anonymous_13740,0.0
anonymous_13741,0.0
anonymous_13742,0.0
anonymous_13743,0.0
anonymous_13744,0.0
anonymous_13745,0.0
anonymous_13746,0.0
anonymous_13747,0.0
anonymous_13748,0.0
anonymous_13749,0.0
anonymous_1375,0.0
anonymous_13750,0.0
anonymous_13751,0.0
anonymous_13752,0.0
anonymous_13753,0.0
anonymous_13754,0.0
anonymous_13755,0.0
anonymous_13756,0.0
anonymous_13757,0.0
anonymous_13758,0.0
anonymous_13759,0.0
anonymous_1376,0.0
anonymous_13760,0.0
anonymous_13761,0.0
anonymous_13762,0.0
anonymous_13763,0.0
anonymous_13764,0.0
anonymous_13765,0.0
anonymous_13766,0.0
anonymous_13767,0.0
anonymous_13768,0.0
anonymous_13769,0.0
anonymous_1377,0.0
anonymous_13770,0.0
anonymous_13771,0.0
anonymous_13772,0.0
anonymous_13773,0.0
anonymous_13774,0.0
anonymous_13775,0.0
anonymous_13776,0.0
anonymous_13777,0.0
anonymous_13778,0.0
anonymous_13779,0.0
anonymous_1378,0.0
anonymous_13780,0.0
anonymous_13781,0.0
anonymous_13782,0.0
anonymous_13783,0.0
anonymous_13784,0.0
anonymous_13785,0.0
anonymous_13786,0.0
anonymous_13787,0.0
anonymous_13788,0.0
anonymous_13789,0.0
anonymous_1379,0.5
anonymous_13790,0.0
anonymous_13791,0.0
anonymous_13792,0.0
anonymous_13793,0.0
anonymous_13794,0.0
anonymous_13795,0.0
anonymous_13796,0.0
anonymous_13797,0.0
anonymous_13798,0.0
anonymous_13799,0.0
anonymous_138,0.0
anonymous_1380,0.0
anonymous_13800,0.0
anonymous_13801,0.0
anonymous_13802,0.0
anonymous_13803,0.0
anonymous_13804,0.0
anonymous_13805,0.0
anonymous_13806,0.0
anonymous_13807,0.0
anonymous_13808,0.0
anonymous_13809,0.0
anonymous_1381,0.0
anonymous_13810,0.0
anonymous_13811,0.0
anonymous_13812,0.0
anonymous_13813,0.0
anonymous_13814,0.0
anonymous_13815,0.0
anonymous_13816,0.0
anonymous_13817,0.0
anonymous_13818,0.0
anonymous_13819,0.0
anonymous_1382,0.0
anonymous_13820,0.0
anonymous_13821,0.0
anonymous_13822,0.0
anonymous_13823,0.0
anonymous_13824,0.0
anonymous_13825,0.0
anonymous_13826,0.0
anonymous_13827,0.0
anonymous_13828,0.0
anonymous_13829,0.0
anonymous_1383,0.0
anonymous_13830,0.0
anonymous_13831,0.0
anonymous_13832,0.0
anonymous_13833,0.0
anonymous_13834,0.0
anonymous_13835,0.0
anonymous_13836,0.0
anonymous_13837,0.0
anonymous_13838,0.0
anonymous_13839,0.0
anonymous_1384,0.0
anonymous_13840,0.0
anonymous_13841,0.0
anonymous_13842,0.0
anonymous_13843,0.0
anonymous_13844,0.0
anonymous_13845,0.0
anonymous_13846,0.0
anonymous_13847,0.0
anonymous_13848,0.0
anonymous_13849,0.0
anonymous_1385,0.0
anonymous_13850,0.0
anonymous_13851,0.0
